Review_ID,Product_ID,Product_Name,Review_Date,Star_Rating,Review_Text,Helpfulness_Count,Support_Contacted,Language_Code
tgdd-59373184,motorola-moto-g86-5g-8gb-128gb,Motorola G86 POWER 5G 8GB/128GB,,5,"Pin trâu, chip tầm trung không nóng máy, camera tạm ổn, sạc 33w khoảng 1h sạc đầy,khóa vân tay thiết kế hơi bất tiện, chất liệu nhựa + mặt lưng da cảm giác máy hơi dày. Với giá tiền này thì ok rồi",0,0,vi
tgdd-59365569,motorola-moto-g86-5g-8gb-128gb,Motorola G86 POWER 5G 8GB/128GB,28/04/2026,3,"Mua đầu năm giờ mất cảm biến xoay màn hình, bảo hành lâu ko shop || Bộ phận bảo hành đã liên hệ hỗ trợ ngày 28/04/2026",0,1,vi
tgdd-59289294,motorola-moto-g86-5g-8gb-128gb,Motorola G86 POWER 5G 8GB/128GB,,4,Dung tot nhe tam gia nay la qua tot roi pin trau.Đã su dung gan 2thang,0,0,vi
tgdd-59284836,motorola-moto-g86-5g-8gb-128gb,Motorola G86 POWER 5G 8GB/128GB,,5,Xài cũng ổn camera không quá tệ cũng không quá tốt điểm mạnh chơi game nặng được vì có chip Dimensity 7400 4nm chơi game nặng mức trung bình thì ok,6,0,vi
tgdd-59284600,motorola-moto-g86-5g-8gb-128gb,Motorola G86 POWER 5G 8GB/128GB,,3,Ko sử dụng được chức năng chặt điện thoại để mở nhanh đèn pin,0,0,vi
tgdd-59245331,motorola-moto-g86-5g-8gb-128gb,Motorola G86 POWER 5G 8GB/128GB,,2,Mới mua ngày 27. Ngày 28 bật không lên màn hình. Đưa nhân viên kiểm tra thì hỏi rơi rớt. Mình đã nói không rồi tuy nhiên nếu có rơi điện thoại tận 7 triệu mà hư luôn màn hình thì máy này hơi tệ || Đánh giá này đã được chuyển tới bộ phận hỗ trợ,0,1,vi
tgdd-59193083,motorola-moto-g86-5g-8gb-128gb,Motorola G86 POWER 5G 8GB/128GB,,1,"loa đàm thoại. nghe và gọi điện rất nhỏ. tiếng bị rất bé và âm thanh bị ngắt quãng. mic thu và loa phát đều rất kém. Đang dùng ssA53 nghe gọi rất to rõ, trong trẻo. đổi qua con này thất vọng vô cùng. nhờ nv ở tgdd ở ngã tư trung kính mạc thái tổ kiểm tra thì lấp liếm cho qua. có thể do ko mua tại cửa hàng đó nên mình chán ko muốn nói. mình mua ở tgdd bạch mai. nghĩ chuỗi lớn ,đi đâu cũng đc chính sách chăm sóc khách hàng. mà thấy ko tốt lắm. || Đánh giá này đã được chuyển tới bộ phận hỗ trợ",3,1,vi
tgdd-59178039,motorola-moto-g86-5g-8gb-128gb,Motorola G86 POWER 5G 8GB/128GB,,3,"1 điểm trừ cho máy là khi gọi qua zalo hoặc messenger thì khi đàm thoại, máy bên người nghe đầu dây bên kia nghe âm thanh không ổn định, tiếng nghe rõ tiếng nghe nhỏ, có khi không nghe gì, đặc biệt khi người dùng để máy xa miệng hoặc quay đầu nói từ một hướng khác.",0,0,vi
tgdd-59081353,motorola-moto-g86-5g-8gb-128gb,Motorola G86 POWER 5G 8GB/128GB,,5,Pin trâu thực sự.cam chống mù màn hình tạm ổn trong tầm giá mọi chức năng cảm thấy OK.wifi với sóng chưa thực sự mạnh. Đánh giá sau một tháng sử dụng.lúc mua 6m50k.,11,0,vi
tgdd-59052297,motorola-moto-g86-5g-8gb-128gb,Motorola G86 POWER 5G 8GB/128GB,,5,"Với những người mê chụp cam trước không nên mua. Vì không đẹp cam sau hợp chụp xa. Không chụp cận đẹp. Pin OK Sài từ hồi mới ra mắt tới nay 4 tháng rồi không có chê rớt cũng 8 lần nhưng cũng ổn. Với những người lướt mạng xã hội, không chơi game thì ổn giá này không đòi hỏi nhiều. Máy ổn không nóng",19,0,vi
tgdd-59012116,motorola-moto-g86-5g-8gb-128gb,Motorola G86 POWER 5G 8GB/128GB,,4,"Ưu điểm Tôi thích máy chạy Android thuần Google với Android gốc, không có cài đặt các ứng dụng khác. Pin bền, máy mượt, camera ổn trong tầm giá. Ngăn chặn các ứng dụng chạy ngầm rất tốt. Vì mình chủ yếu sử dụng các ứng dụng phục vụ cho công việc,không chụp ảnh nhiều.Nhược điểm Các ứng dụng không tự sắp xếp trên màn hình chính, widget thông báo quá nhiều và một vài nhươc điểm nhỏ khác.",8,0,vi
tgdd-59006897,motorola-moto-g86-5g-8gb-128gb,Motorola G86 POWER 5G 8GB/128GB,16/01/2026,5,"Nhân viên bên đây mất dạy thật mình đến tư vấn giá 6tr7, hôm đó còn giá cao hơn thì ko so sánh với hnay, vì mới ra. Nhưng mình ko có nhiêu cầu mua tai nghe, mình thanh toán rồi nó đưa tai nghe cho mình, nó bảo của mình, minhg lại tưởng tặng hay gì, hoá ra nó tự ý mua cho mình rồi tính giá 1tr7. Làm ăn mất dạy thật sự chứ ko phải sự nhầm lân gì ở đây. Lên xem lại kiểu làm ăn như này mất uy tín || Chăm sóc khách hàng đã liên hệ hỗ trợ ngày 16/01/2026",93,1,vi
tgdd-59000722,motorola-moto-g86-5g-8gb-128gb,Motorola G86 POWER 5G 8GB/128GB,14/01/2026,1,Ae mua về chơi game nhẹ thì OK.Mình dùng đc 1 tuần giờ mới quay lại đánh giá.Camera chính thừa cả IP8Camera trước thừa cả camera của con NOKIA 6300 15năm trướcGiá này ae cân nhắc mua SS HAY OP. || Chăm sóc khách hàng đã liên hệ hỗ trợ ngày 14/01/2026,3,1,vi
tgdd-58998448,motorola-moto-g86-5g-8gb-128gb,Motorola G86 POWER 5G 8GB/128GB,,5,"Mua dùng 1 tuần, dòng trung thì vậy OK rồi, pin trâu, màn 1,5k , mượt, camera vậy ổn rồi, dòng trung ko đòi hỏi nhiều",18,0,vi
tgdd-58987819,motorola-moto-g86-5g-8gb-128gb,Motorola G86 POWER 5G 8GB/128GB,,4,"Pin dùng ok, nên ra sản phẩm có pin thời gian dùng lâu hơn nữa, sam sung lúc trước có dòng M pin dùng cũng ok nhưng hãng bỏ mất, thất bại vô cùng",3,0,vi
tgdd-58970911,motorola-moto-g86-5g-8gb-128gb,Motorola G86 POWER 5G 8GB/128GB,07/01/2026,3,"Cam chụp hình quá tệ, còn rất dễ bị trầy cam khi dính bụi mịn || Chăm sóc khách hàng đã liên hệ hỗ trợ ngày 07/01/2026",3,1,vi
tgdd-58970615,motorola-moto-g86-5g-8gb-128gb,Motorola G86 POWER 5G 8GB/128GB,,3,"máy dùng tạm .cam trước ảo lắm , không có thư viện ảnh",1,0,vi
tgdd-58965481,motorola-moto-g86-5g-8gb-128gb,Motorola G86 POWER 5G 8GB/128GB,,3,"tôi mua máy đã qua sử dụng . vì đã mua hàng ở tgdđ lâu năm nên tôi tin tưởng không kiểm tra kỹ , lúc dán màn hình thì bạn nhân viên phát hiện ra vài vết xước màn hình . cảm thấy thất vọng , mọi người máy cũ nên kiểm tra kỹ",4,0,vi
tgdd-58959853,motorola-moto-g86-5g-8gb-128gb,Motorola G86 POWER 5G 8GB/128GB,,5,Tôi mua ở TGDD ngã ba thái lan Tam Phước Long Khánh 3. Xài ngon Nhân viên phục vụ tốt,8,0,vi
tgdd-58933400,motorola-moto-g86-5g-8gb-128gb,Motorola G86 POWER 5G 8GB/128GB,,5,Xài ổn định,18,0,vi
tgdd-58930433,motorola-moto-g86-5g-8gb-128gb,Motorola G86 POWER 5G 8GB/128GB,27/12/2025,4,"Sao nó tải ảnh của đt cũ qa k đầy đủ vậy, có những video k đc hỗ trợ xem được. Máy thiết kế đẹp. Khi dùng chụp hay quay video nó bị khựng khi tắt ứng dụng chụp quay phim. || Bộ phận bảo hành đã liên hệ hỗ trợ ngày 27/12/2025",0,1,vi
tgdd-58929719,motorola-moto-g86-5g-8gb-128gb,Motorola G86 POWER 5G 8GB/128GB,,1,Camera thường chụp bị hột sáng xanh màu là sau shop bật đèn leét lên thì ko sau máy tự động tải game rác khi có wifi máy Sài hơn 1 tiếng nóng mới mua chưa được ngày camera bị gì ko biết giá cao so với tính năng máy quá thất vọng khi quay lại tgdd mua lần nào cũng lỗi .... || Đánh giá này đã được chuyển tới bộ phận hỗ trợ,10,1,vi
tgdd-58924422,motorola-moto-g86-5g-8gb-128gb,Motorola G86 POWER 5G 8GB/128GB,,5,"Mua từ ngày 11/11, sử dụng hơn 1 tháng thấy rất tốt, ổn, chưa có gì để phàn nàn.",11,0,vi
tgdd-58906114,motorola-moto-g86-5g-8gb-128gb,Motorola G86 POWER 5G 8GB/128GB,13/12/2025,1,"Tôi đã rất háo hức, mong chờ sự trở lại của Motorola. Nhưng những gì tôi nhận lại chỉ là sự Thất Vọng. Máy lag, chất lượng hoàn thiện sản phẩm KÉM máy mới khui hộp đã có vết xước Còn TGDĐ thì bán hàng theo kiểu PHỦI TAY.Mình mua hàng ở TGDĐ, ĐMX, BHX cũng được 15 năm rùi không ít. Nhưng đến hôm nay thật sự thất vọng với cách làm việc của các bạn. Vô mua cái máy 1 phần vì vội về đón con cũng 1 phần vì tin tưởng chất lượng phục vụ của TGDĐ trong suốt những năm qua nên ko kiểm tra kỹ. Chỉ khui hộp ngó qua, kiểm tra phụ kiện thanh toán rùi ra về chưa được 10 phút nữa 1 tiếng sau về đến nhà lấy máy trong hộp ra lắp sim thì mới phát hiện ra 2 vết xước ở cạnh viền. Ngay lập tức mình đã liên hệ lại cho TGDĐ để báo tình hình. Thay vì cho kiểm tra, thẩm định lại xem là lỗi do nhà sản xuất hay do khách thì TGDĐ lại chọn cách từ chối hỗ trợ. Một cái phủi tay rất dứt khoát.Thôi thì từ nay xin TẠM BIỆT nhé Thế Giới Di Động, Điện Máy Xanh, Bách Hóa Xanh Motorola. || Bộ phận bán hàng đã liên hệ hỗ trợ ngày 13/12/2025",210,1,vi
tgdd-58905968,motorola-moto-g86-5g-8gb-128gb,Motorola G86 POWER 5G 8GB/128GB,,5,Rất tốt,12,0,vi
tgdd-59007040,oppo-a6-pro-8gb-128gb,OPPO A6 Pro 8GB/128GB,,4,Khi nào có colors 16 trên dòng máy này,10,0,vi
tgdd-58965201,oppo-a6-pro-8gb-128gb,OPPO A6 Pro 8GB/128GB,,5,Cho hỏi mình mua máy ở điện máy xanh Cô Tô bây giờ mình muốn trả máy ở TGDD Long Xuyên có được không ạ,74,0,vi
tgdd-58923332,oppo-a6-pro-8gb-128gb,OPPO A6 Pro 8GB/128GB,18/12/2025,3,4G hơi yếu chơi liên quân thi thoảng bị lag || Bộ phận bảo hành đã liên hệ hỗ trợ ngày 18/12/2025,12,1,vi
tgdd-58890529,oppo-a6-pro-8gb-128gb,OPPO A6 Pro 8GB/128GB,03/12/2025,2,Mua gần tháng thì hay bị sập nguồn mặc dù pin đầy cứ đag dùng là nó đơ lag xong sập nguồn luôn mới đổi sag con khác ngày 1/12 tệ hơn cả ooppo a53mua năm 2019 nữa || Bộ phận bán hàng đã liên hệ hỗ trợ ngày 03/12/2025,1,1,vi
tgdd-58883440,oppo-a6-pro-8gb-128gb,OPPO A6 Pro 8GB/128GB,,3,mới mua về Sài cũng OK qua 2 tháng pin giảm nhanh,4,0,vi
tgdd-58877626,oppo-a6-pro-8gb-128gb,OPPO A6 Pro 8GB/128GB,,5,Ok á,42,0,vi
tgdd-58860598,oppo-a6-pro-8gb-128gb,OPPO A6 Pro 8GB/128GB,,1,Mình mua chưa đc 1 tháng tối ngủ pin còn 90 mà sáng dậy cầm vào điện thoại rất nóng vad hết sạch pin kB bên tgdd bảo hành như nào dùng sợ nổ || Đánh giá này đã được chuyển tới bộ phận hỗ trợ,18,1,vi
tgdd-58781819,oppo-a6-pro-8gb-128gb,OPPO A6 Pro 8GB/128GB,03/11/2025,3,Chưa được 1 tháng mà sao đôi khi màn hình trắng cần bảo hành || Bộ phận bán hàng đã liên hệ hỗ trợ ngày 03/11/2025,23,1,vi
tgdd-58780476,oppo-a6-pro-8gb-128gb,OPPO A6 Pro 8GB/128GB,,2,Mua sử dụng chưa được 1 tháng mà máy lướt nhiều lúc không đi vô messenger thì nó cứ quay vòng vòng hoài k load được mấy tin nhắn cũ. Lúc mua ở thế giới di động thì hộp đã được khu sẵn rồi || Đánh giá này đã được chuyển tới bộ phận hỗ trợ,23,1,vi
tgdd-58779437,oppo-a6-pro-8gb-128gb,OPPO A6 Pro 8GB/128GB,,4,,32,0,vi
tgdd-59369271,iphone-17e-256gb,iPhone 17e 256GB,29/04/2026,3,Mình mua tại tgdd mã không phải VN/A mà lại là mã ZP/A Hong Kong || Bộ phận bán hàng đã liên hệ hỗ trợ ngày 29/04/2026,157,1,vi
tgdd-59386021,tecno-spark-30c,Tecno Spark 30C 6GB/128GB,10/05/2026,4,Không biết bên mình thu mua lại máy ko nhỉ || Bộ phận bán hàng đã liên hệ hỗ trợ ngày 10/05/2026,0,1,vi
tgdd-58502605,tecno-spark-30c,Tecno Spark 30C 6GB/128GB,05/08/2025,4,"Khi mua 2tr9 máy ngoại hình mỏng nhưng hơi nặng với mình, loa wifi camera độ mượt ổn so với tầm giá, không thể đòi hỏi nhiều được tuy nhiên điện thoại để qua đêm tụt cỡ 34% dù không dùng đến, khi sử dụng pin xuống tương đối nhanh. || Hỗ trợ kỹ thuật đã liên hệ hỗ trợ ngày 05/08/2025",10,1,vi
tgdd-58396520,tecno-spark-30c,Tecno Spark 30C 6GB/128GB,,5,Máy rất tốt,46,0,vi
tgdd-58188446,tecno-spark-30c,Tecno Spark 30C 6GB/128GB,,2,29km giao từ 20/04 đến trước 2604 là quá chậm Từ Thanh bình về Hồng ngự có chưa được 36km || Đánh giá này đã được chuyển tới bộ phận hỗ trợ,146,1,vi
tgdd-58114353,tecno-spark-30c,Tecno Spark 30C 6GB/128GB,,5,"Mua ngày 16/3/2025Ưu điểm loa kép nghe gọi to rõ, lướt mxh mượt như gái 18, sóng wifi,4G ôn định, có NFC quả tuyệt vời Khuyết điểm không chơi game nặng được,lag nha,ko có 5G Ace mua làm máy phụ hay chính đều ok",268,0,vi
tgdd-58948401,mobell-m331,Mobell M331 4G,,3,Mua về hư cái cục sạc ...,0,0,vi
tgdd-58893179,mobell-m331,Mobell M331 4G,,2,Điện thoại nghe gọi rõ nhưng bàn phím không nhạy. Muốn bật đèn pin thì bấm giữ số 0,0,0,vi
tgdd-58860618,mobell-m331,Mobell M331 4G,,2,"Máy nhanh hết pin, sạc lại không vô pin, máy mới mua chưa được 1 tuần. || Đánh giá này đã được chuyển tới bộ phận hỗ trợ",0,1,vi
tgdd-58630169,mobell-m331,Mobell M331 4G,17/09/2025,1,Bán hàng tồi sóng k nghe gọi được hỏi thì đổ lổi nhà mạng ra nhà mạng hỏi thì xim bình thường mới mua 1 ngày không phải lổi người dùng đổi lại mất 110 ngàn ngày làm ăn càng tệ || Bộ phận bán hàng đã liên hệ hỗ trợ ngày 17/09/2025,0,1,vi
tgdd-58497498,mobell-m331,Mobell M331 4G,02/08/2025,1,Mới mua ngày 04/06/2025 dùng đến nay máy sập nguồn không mở máy lên được. || Bộ phận bán hàng đã liên hệ hỗ trợ ngày 02/08/2025,0,1,vi
tgdd-58397110,mobell-m331,Mobell M331 4G,,1,Giá cũng bằng siêu thị khác . Mà củ sạc Kèm theo máy lại không có . KHÁCH LẠI PHẢI MẤT KHOÀN PHÍ MUA THÊM CỦ SẠC MÀ SIÊU THỊ CŨNG KHÔNG HỖ TRỢ . Nếu sản phẩm bị mất sạc thì Siêu thị cũng nên hỗ trợ khách 1 khoản mua sạc. Chứ sao lại bán bằng giá siêu thị khác bán đầy đủ sạc . Phụ kiện. Siêu thị làm việc ngày chán. Chứ ra mua sạc bằng nửa giá sản phẩm . Tệ. || Đánh giá này đã được chuyển tới bộ phận hỗ trợ,0,1,vi
tgdd-57413475,mobell-m331,Mobell M331 4G,20/10/2024,1,Máy mới mua chưa đầy tháng mà nhanh hết pin quá không dùng cũng hết. Muốn đổi máy khác có được không || Chăm sóc khách hàng đã liên hệ hỗ trợ ngày 20/10/2024,1,1,vi
tgdd-57318396,mobell-m331,Mobell M331 4G,,2,Sao m mua 2 cái mà bên m thì nghe được còn cái dt đó nói gì chả nghe được là sao ạ || Đánh giá này đã được chuyển tới bộ phận hỗ trợ,1,1,vi
tgdd-57303791,mobell-m331,Mobell M331 4G,,4,"Điện thoại báo 4 cuc pin nhưng chưa chắc đã đầy, mọi người phải vào cài đặt 3 cài đặt điện thoại 6. quản lý nguồn mới thấy được pin dc bao nhiêu % rồi.",0,0,vi
tgdd-57303788,mobell-m331,Mobell M331 4G,,4,"Mình thấy dt xài ổn, đáp ứng tiêu chí cơ bản là nghe gọi. Nghe mọi người nói 1 ngày hết pin, có thể do mọi người chưa tắt GPS và kết nối bluetooth đi, nên hao pin. Mình xài 4 5 ngày mới phải sạc lại.",4,0,vi
tgdd-57277497,mobell-m331,Mobell M331 4G,21/08/2024,3,Cho mình hỏi là mình muốn đối qua hãng khác trong vòng chưa tới 1 tháng đầu thì mất bao nhiêu phần trăm cước phí ạ. || Bộ phận bán hàng đã liên hệ hỗ trợ ngày 21/08/2024,6,1,vi
tgdd-57274912,mobell-m331,Mobell M331 4G,,1,Mua dc một ngày đêm vo đoi mặt 20tram sac 9 tiếng mà cũng ko day that la thất vọng || Đánh giá này đã được chuyển tới bộ phận hỗ trợ,1,1,vi
tgdd-57273016,mobell-m331,Mobell M331 4G,18/08/2024,3,Con này pin rất kém mới mua dc hơn chục ngày dùng pin nhanh hết thật || Hỗ trợ kỹ thuật đã liên hệ hỗ trợ ngày 18/08/2024,1,1,vi
tgdd-57260547,mobell-m331,Mobell M331 4G,11/08/2024,4,Mình muốn đặt hàng thì thế nào || Bộ phận bán hàng đã liên hệ hỗ trợ ngày 11/08/2024,0,1,vi
tgdd-57251866,mobell-m331,Mobell M331 4G,,5,Sản phẩm xài tốt nghe rõ,3,0,vi
tgdd-57232778,mobell-m331,Mobell M331 4G,,5,sắp tới tháng 9 này bị cắt sóng 2G thì có dùng được máy này k ạ,101,0,vi
tgdd-57231705,mobell-m331,Mobell M331 4G,,5,Màn hình đẹp chữ to rõ,0,0,vi
tgdd-57116541,mobell-m331,Mobell M331 4G,03/07/2024,1,"Lúc nghe cuộc gọi thì mình nói bên kia nghe, còn bên kia nói mình không nghe được gì cả || Hỗ trợ kỹ thuật đã liên hệ hỗ trợ ngày 03/07/2024",2,1,vi
tgdd-56987776,mobell-m331,Mobell M331 4G,,1,Mua về để cài báo thức mà trở thành báo hại vì máy sập nguồn liên tục. Muốn Shop đổi máy của thương hiệu khác. || Đánh giá này đã được chuyển tới bộ phận hỗ trợ,7,1,vi
tgdd-56987036,mobell-m331,Mobell M331 4G,,5,"Hôm nay tôi vừa mua 1 chiếc màu đỏ, cài nhạc mp3 vào máy nghe rất hay, loa to rõ, gọi nghe cũng tốt, sóng khoẻ.Máy cũng xem được phim nhưng chỉ có định dạng 3gp thôi.",4,0,vi
tgdd-56741080,mobell-m331,Mobell M331 4G,,5,Ok,0,0,vi
tgdd-56561432,mobell-m331,Mobell M331 4G,,3,Mở đèn pin ở chổ nào vậy ạ e kiếm ko thấy,10,0,vi
tgdd-56522855,mobell-m331,Mobell M331 4G,,4,Tốt,1,0,vi
tgdd-56241192,mobell-m331,Mobell M331 4G,,5,Rất tốt,4,0,vi
tgdd-55889932,mobell-m331,Mobell M331 4G,,3,Nhanh hết pin,18,0,vi
tgdd-55750509,mobell-m331,Mobell M331 4G,,5,Tốt,1,0,vi
tgdd-55692832,mobell-m331,Mobell M331 4G,,4,Tốt giá như có rung khi kết nối gọi thì ok hơn nhiều,0,0,vi
tgdd-57319168,mobell-m331,Mobell M331 4G,,4,,0,0,vi
tgdd-57263048,mobell-m331,Mobell M331 4G,,5,,0,0,vi
tgdd-56761041,mobell-m331,Mobell M331 4G,,5,,0,0,vi
tgdd-56439452,mobell-m331,Mobell M331 4G,,3,,0,0,vi
tgdd-56411837,mobell-m331,Mobell M331 4G,13/03/2024,1,Hỗ trợ kỹ thuật đã liên hệ hỗ trợ ngày 13/03/2024,0,1,vi
tgdd-55974486,mobell-m331,Mobell M331 4G,,5,,0,0,vi
tgdd-55647788,mobell-m331,Mobell M331 4G,,5,,0,0,vi
tgdd-59116455,samsung-galaxy-a36,Samsung Galaxy A36 5G 12GB/256GB,,1,Loa quá tệ || Đánh giá này đã được chuyển tới bộ phận hỗ trợ,1,1,vi
tgdd-59016201,samsung-galaxy-a36,Samsung Galaxy A36 5G 12GB/256GB,,5,Chất lượng tốt,7,0,vi
tgdd-58687898,samsung-galaxy-a36,Samsung Galaxy A36 5G 12GB/256GB,,1,"zalo bị lỗi bong bóng chát, mỗi lần bị là phải khởi động máy lại, điện thoại mua 5 ngày mà khởi động máy khoảng 10 lần rồi || Đánh giá này đã được chuyển tới bộ phận hỗ trợ",14,1,vi
tgdd-58573850,samsung-galaxy-a36,Samsung Galaxy A36 5G 12GB/256GB,24/08/2025,2,"Chọn bản RAM 12GB để là để đa nhiệm tốt. Thực tế mở 1 app game và 2 app bình thường khác, khi chuyển qua lại giữa các app thì app game tải lại, giống như mấy máy RAM 4GB, còn chẳng thể so với máy RAM 8GB. Hết sức mỉa mai con số 12GB RAM || Hỗ trợ kỹ thuật đã liên hệ hỗ trợ ngày 24/08/2025",279,1,vi
tgdd-58507078,samsung-galaxy-a36,Samsung Galaxy A36 5G 12GB/256GB,08/08/2025,2,"Kết nối mạng kém vll.. Cùng nhà mạng mà cái của mình k xem nổi clip , chơi game thì lag || Hỗ trợ kỹ thuật đã liên hệ hỗ trợ ngày 08/08/2025",38,1,vi
tgdd-58503829,samsung-galaxy-a36,Samsung Galaxy A36 5G 12GB/256GB,,1,"Lỗi zalo quài luôn, chả biết bị gì,",14,0,vi
tgdd-58496884,samsung-galaxy-a36,Samsung Galaxy A36 5G 12GB/256GB,,1,Mau hết PIN || Đánh giá này đã được chuyển tới bộ phận hỗ trợ,30,1,vi
tgdd-58382064,samsung-galaxy-a36,Samsung Galaxy A36 5G 12GB/256GB,,5,Nói chung là rất tốt. Chất lượng ok,109,0,vi
tgdd-58327366,samsung-galaxy-a36,Samsung Galaxy A36 5G 12GB/256GB,01/06/2025,2,Hãng Samsung a36 này liên danh của trung quốc mua sai lầm Màn hình tệ hơn Hãng oppo nữa Ae ơi || Bộ phận bán hàng đã liên hệ hỗ trợ ngày 01/06/2025,777,1,vi
tgdd-59469744,mobell-m539,Mobell M539 4G,30/05/2026,2,"Mua về lắp 1 sim Mobi thì sử dụng được , 1 sim Mobi thì không sử dụng được trong khi cả 2 sim đều đang hoạt động bình thường || Bộ phận bán hàng đã liên hệ hỗ trợ ngày 30/05/2026",0,1,vi
tgdd-59287717,mobell-m539,Mobell M539 4G,,1,"Mua về gắn sim mbf vào nhận nhà mạnh nhưng ko gọi được, gắn thử sim khác thì báo chỉ nhận gọi khẩn cấp || Đánh giá này đã được chuyển tới bộ phận hỗ trợ",0,1,vi
tgdd-58940098,mobell-m539,Mobell M539 4G,25/12/2025,2,"Máy vẫn hiển thị sóng nhưng lại k có kết nối. Gọi đi k được mà gọi đến thì thuê bao, pin tàm tạm hết nhanh hơn mẫu cũ trước xài. Máy tốc độ xử lí chậm || Bộ phận bảo hành đã liên hệ hỗ trợ ngày 25/12/2025",1,1,vi
tgdd-58783242,mobell-m539,Mobell M539 4G,,2,Mới mua được 50 ngày mà sạt pin xong để từ sáng đến chiều không sử dụng cũng tự hết pin nữa || Đánh giá này đã được chuyển tới bộ phận hỗ trợ,2,1,vi
tgdd-58754945,mobell-m539,Mobell M539 4G,20/10/2025,1,"Mình khuyên mọi người nếu đang xài sim của nhà mạng Mobile phone đừng mua điện thoại hãng Mobell nhé,mình mua về bỏ sim vô xài không được lấy ra TGDD kêu hỗ trợ thì nói máy này kén sim không xài được nhà mạng của Mobile.nên bắt buộc mình phải mua lại điện thoại khác và phải mất 20% phí đổi máy mới khác hãng. || Bộ phận bán hàng đã liên hệ hỗ trợ ngày 20/10/2025",1,1,vi
tgdd-58693258,mobell-m539,Mobell M539 4G,14/10/2025,3,"Tôi mới mua cho Bố hôm qua 13/10/2025Về lắp sim đc khoảng 50p là điện thoại báo chỉ cuộc gọi khẩn cấp. Sóng điện thoại vẫn có, gọi đi báo cuộc gọi khẩn cấp. Gọi đến thuê bao. Tôi có được đổi sang điện thoại không || Bộ phận bán hàng đã liên hệ hỗ trợ ngày 14/10/2025",1,1,vi
tgdd-58590783,mobell-m539,Mobell M539 4G,28/08/2025,1,mua dc đúng 1 năm 20 ngày hỏng ko còn bảo hành hàng đểu kém chất lượng ko lên mua || Chăm sóc khách hàng đã liên hệ hỗ trợ ngày 28/08/2025,2,1,vi
tgdd-58494250,mobell-m539,Mobell M539 4G,05/08/2025,1,"Năm trước mình mua 1 cái xài rất tuyệt vời. Máy rớt nước, mới mua lại cái mới. Hệ điều hành mới quá tệ, chất lượng máy cũng rất tệ so với trước sóng yếu, không ghi chú được trên lịch và nhiều thứ tệ hại ... Quá tệ || Chăm sóc khách hàng đã liên hệ hỗ trợ ngày 05/08/2025",2,1,vi
tgdd-58406018,mobell-m539,Mobell M539 4G,06/07/2025,1,"Sóng rất yếu .nghệ gọi lúc được , lúc k . Đã đổi lần 2 vẫn như vậy .máy như cc .tôi thề suốt đời k mua dòng đt này || Chăm sóc khách hàng đã liên hệ hỗ trợ ngày 06/07/2025",3,1,vi
tgdd-58380135,mobell-m539,Mobell M539 4G,,5,tôi có 1 cái nhưng xem video ko nghe đc nhunhưng ko sao,3,0,vi
tgdd-58321706,mobell-m539,Mobell M539 4G,,4,"Thông tin dung lượng 128MB, lưu được 2000 số nhưng máy mình mua chỉ lưu 200 số, dung lượng vài chục KB",2,0,vi
tgdd-58259118,mobell-m539,Mobell M539 4G,18/05/2025,1,xài như hạch. được vài tháng thì bây giờ để không cũng tự tắt nguồn. phím thì bị cấn. nhấn mạnh 34 lần mới bấm được. chán || Chăm sóc khách hàng đã liên hệ hỗ trợ ngày 18/05/2025,2,1,vi
tgdd-58059210,mobell-m539,Mobell M539 4G,16/03/2025,1,Gọi điện thoại nói chuyện bên kia không nghe được hết câu. Nói 10 chữ thì bên kia chỉ nghe được 3 chữ. Đã ra TGDD đổi cái khác mà vẫn bị tình trạng như vậy. || Chăm sóc khách hàng đã liên hệ hỗ trợ ngày 16/03/2025,3,1,vi
tgdd-57972983,mobell-m539,Mobell M539 4G,,3,"Sao sim mình 4G nhưng xài điện thoại này báo không có sóng, xài điện thoại khác bình thường",3,0,vi
tgdd-57462788,mobell-m539,Mobell M539 4G,,2,"Sóng yếu quá, chập chờn. Loa to nhưng nghe gọi rất kém || Đánh giá này đã được chuyển tới bộ phận hỗ trợ",2,1,vi
tgdd-57312107,mobell-m539,Mobell M539 4G,,2,"Pin tệ, nghe gọi ít chỉ khoảng 1 ngày là hết pin || Đánh giá này đã được chuyển tới bộ phận hỗ trợ",2,1,vi
tgdd-57300951,mobell-m539,Mobell M539 4G,03/09/2024,1,Pin nhanh hết quá. Không dùng gì cũng hết pin. Model này không nên mua. Mấy dòng Mobell không có camera pin bền hơn mấy dòng có cam này. Máy nóng. Pin quá tệ. Không biết thay pin mới có bị vậy nữa không. CSKH Siêu thị kém. || Chăm sóc khách hàng đã liên hệ hỗ trợ ngày 03/09/2024,3,1,vi
tgdd-57243102,mobell-m539,Mobell M539 4G,,5,"Điện thoại Mobell M539 4G sóng khoẻ, nghe rõ. Âm thanh trung thực. Phím bấm to và dễ bấm. Rất phù hợp cho những người lớn tuổi không cần nhiều ứng dụng thông minh. Giá cả phù hợp với mọi đối tượng.",7,0,vi
